ticker,company_name,edinet_code,jpx_industry,broad_sector,business_theme,listing_date,listing_note,business_summary,source_note
2907,株式会社あじかん,E00480,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社あじかんのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
2908,フジッコ株式会社,E00481,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,フジッコ株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
2910,株式会社リスキル,E40145,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社リスキルのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
2911,旭松食品株式会社,E00487,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,旭松食品株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
2914,日本たばこ産業株式会社,E00492,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,日本たばこ産業株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
2915,ケンコーマヨネーズ株式会社,E00493,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,ケンコーマヨネーズ株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
2916,仙波糖化工業株式会社,E00494,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,仙波糖化工業株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
2917,株式会社大森屋,E00495,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社大森屋のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
2918,わらべや日洋ホールディングス株式会社,E00496,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,わらべや日洋ホールディングス株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
2919,株式会社　マルタイ,E00497,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社　マルタイのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
2922,株式会社なとり,E00506,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社なとりのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
2923,サトウ食品株式会社,E00510,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,サトウ食品株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
2924,イフジ産業株式会社,E00511,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,イフジ産業株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
2926,株式会社　篠崎屋,E00515,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社　篠崎屋のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
2927,株式会社ＡＦＣ－ＨＤアムスライフサイエンス,E01064,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ＡＦＣ－ＨＤアムスライフサイエンスのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
2928,ＲＩＺＡＰグループ株式会社,E00518,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,ＲＩＺＡＰグループ株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
2929,株式会社ファーマフーズ,E02484,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ファーマフーズのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
2930,株式会社北の達人コーポレーション,E26549,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社北の達人コーポレーションのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
2931,株式会社ユーグレナ,E27054,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ユーグレナのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
2932,株式会社ＳＴＩフードホールディングス,E35947,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ＳＴＩフードホールディングスのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
2933,株式会社紀文食品,E36466,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社紀文食品のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
2934,ジェイフロンティア株式会社,E33800,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,ジェイフロンティア株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
2935,株式会社ピックルスホールディングス,E37741,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ピックルスホールディングスのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
2936,ベースフード株式会社,E38104,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,ベースフード株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
2937,株式会社サンクゼール,E38168,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社サンクゼールのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
2938,株式会社オカムラ食品工業,E38979,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社オカムラ食品工業のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
